hash,name,cty,age,rank_1,rank_2,rank_3,rank_4,score_1,score_2,score_3,score_4,trans_1,trans_2,trans_3,trans_4,zscore_1,zscore_2,zscore_3,zscore_4,small_num_adjust,compscore,avg-z_mul-sna_plus-cs
827ecec0843f9b0f1a49cd4eca88f072,DORA KERESZTES,HU,17,119.0,150.0,155.0,50.0,137 reps,240 reps,107 reps,35 reps,137.0,-1501.9732142857142,-1253.2710280373833,35.0,-0.08768869193879392,-0.014080427255606093,0.06313572654238507,0.681044639806986,1.0,0.8617148429137513,1.0223176547024941
f8e15a8fe13b8664d979f0be61513a12,TYRA NORDLING,SE,16,93.0,155.0,148.0,84.0,145 reps,238 reps,110 reps,31 reps,145.0,-1514.594837935174,-1219.090909090909,31.0,0.22465307611608373,-0.0706575711230957,0.06719008490782939,0.27381360744500294,1.0,0.8617148429137513,0.9854646422502065
97ce230d20f8e94faf92820c13aac254,GUILLERMINA DOMÍNGUEZ,UY,16,151.0,117.0,105.0,107.0,130 reps,252 reps,123 reps,30 reps,130.0,-1430.450680272109,-1090.2439024390244,30.0,-0.36098773898681186,0.30652338799350304,0.08247358758081862,0.17200584935450716,1.0,0.8617148429137513,0.9117186143992556
eba72d264644e8903f12abd0690fe346,AUTUMN SANDS,US,16,126.0,163.0,144.0,49.0,136 reps,235 reps,113 reps,36 reps,136.0,-1533.9300911854104,-1186.725663716814,36.0,-0.12673141294565363,-0.15732894045201762,0.07102916760785187,0.7828523978974818,1.0,0.8617148429137513,1.004170145940667
f23dff9018ddadf976da5e417bfd1488,AYDEN GRACE PAYNE,US,17,90.0,254.0,99.0,42.0,146 reps,195 reps,124 reps,38 reps,146.0,-1848.5824175824175,-1081.4516129032259,38.0,0.26369579712294344,-1.567775839616676,0.08351650649770995,0.9864679140784733,1.0,0.8617148429137513,0.803190937434364
ee842356efc5eaa12cd3c945d9ea3643,MIKAH MERRILL,US,17,58.0,135.0,159.0,134.0,155 reps,244 reps,106 reps,27 reps,155.0,-1477.3507025761123,-1265.0943396226414,27.0,0.6150802861846808,0.0962913779940875,0.061733275535470394,-0.13341742491698017,1.0,0.8617148429137513,1.021636721613066
1dec4602b3eba84c8c239dcdd62003db,MINA LOY CHECEL,US,17,119.0,152.0,103.0,113.0,137 reps,239 reps,123 reps,29 reps,137.0,-1508.2576210400478,-1090.2439024390244,29.0,-0.08768869193879392,-0.04225063696368686,0.08247358758081862,0.07019809126401137,1.0,0.8617148429137513,0.8673979303993387
5d1801290a8543cbdda65bf20c3ed80b,JEMMA OBST,AU,17,56.0,117.0,225.0,101.0,156 reps,252 reps,90 reps,30 reps,156.0,-1430.450680272109,-1490.0,30.0,0.6541230071915405,0.30652338799350304,0.035055540826159706,0.17200584935450716,1.0,0.8617148429137513,1.153641789255179
fc32c17f9c49d86e7a014030158b8f83,LÉONIE LAFLEUR,CA,16,149.0,86.0,66.0,198.0,131 reps,263 reps,130 reps,20 reps,131.0,-1370.6219445953284,-1031.5384615384614,20.0,-0.3219450179799522,0.5747090889623414,0.08943707696436994,-0.8460717315504506,1.0,0.8617148429137513,0.7357471970128284
bf0ef50796c496407261f798aa5dadf2,LILOU SCHWARTZ,FR,16,161.0,202.0,50.0,87.0,128 reps,220 reps,132 reps,30 reps,128.0,-1638.5162337662337,-1015.909090909091,30.0,-0.4390731810005313,-0.6261422563675426,0.09129099296908164,0.17200584935450716,1.0,0.8617148429137513,0.66123519415263
40909be2eacceaefe9e785cc2e6d1219,NAOMI GRUBERT,US,16,58.0,129.0,169.0,144.0,155 reps,249 reps,102 reps,25 reps,155.0,-1447.685025817556,-1314.705882352941,25.0,0.6150802861846808,0.22926945660817574,0.05584848111429893,-0.3370329410979717,1.0,0.8617148429137513,1.0025061636160473
0ed15ba2b9eea5101223d4b70bdf3b0f,ADDYSON FULLERTON,US,16,76.0,129.0,214.0,81.0,149 reps,249 reps,90 reps,31 reps,149.0,-1447.685025817556,-1490.0,31.0,0.38082396014352254,0.22926945660817574,0.035055540826159706,0.27381360744500294,1.0,0.8617148429137513,1.0914554841694666
df5abd30d4ead9aeb4177368cb33a36f,CLARISSA MITTICA,IT,17,134.0,78.0,123.0,165.0,135 reps,267 reps,119 reps,22 reps,135.0,-1350.0882825040128,-1126.890756302521,22.0,-0.16577413395251334,0.6667523938913796,0.0781266314230195,-0.6424562153694591,1.0,0.8617148429137513,0.845877011911858
a8a8ba0f8811ee07a8af19f7c64ced88,CAITLIN MARTINELLI,US,16,184.0,117.0,61.0,145.0,122 reps,252 reps,131 reps,25 reps,122.0,-1430.450680272109,-1023.6641221374045,25.0,-0.6733295070416895,0.30652338799350304,0.09037111098201095,-0.3370329410979717,1.0,0.8617148429137513,0.7083478556227145
8ce92796db3b7c40bf087151cffe7c15,ISABELLA BURLEY,GB,17,70.0,97.0,250.0,98.0,151 reps,259 reps,90 reps,30 reps,151.0,-1391.7898510755651,-1490.0,30.0,0.45890940215724196,0.47982274758761767,0.035055540826159706,0.17200584935450716,1.0,0.8617148429137513,1.148163227895133
8e2b4f59d27878436a1a5ff7baf97190,CÉLINE KARIM,BE,17,108.0,100.0,186.0,121.0,140 reps,258 reps,95 reps,28 reps,140.0,-1397.1843853820599,-1411.578947368421,28.0,0.0294394710817852,0.45564144159774006,0.04435764569190619,-0.0316096668264844,1.0,0.8617148429137513,0.9861720657999881
7a2e37e73c04dc1b955c5b76f4646220,DANIELLA AGRO,CA,17,225.0,28.0,35.0,228.0,110 reps,288 reps,137 reps,20 reps,110.0,-1251.6443452380954,-978.8321167883211,20.0,-1.141842159124006,1.108032926116277,0.09568896889266783,-0.8460717315504506,1.0,0.8617148429137513,0.6656668439973734
2533313345950f73eb3c72dedbdb3955,ALLISON CREAN,US,17,138.0,112.0,89.0,189.0,134 reps,254 reps,126 reps,20 reps,134.0,-1419.1872890888637,-1064.2857142857142,20.0,-0.20481685495937305,0.3570121777965134,0.08555268152592635,-0.8460717315504506,1.0,0.8617148429137513,0.7096339111169054
968971d761750c0ae15634c9e968141d,MELISSA ZIMMER,BR,16,172.0,163.0,55.0,139.0,125 reps,235 reps,131 reps,26 reps,125.0,-1533.9300911854104,-1023.6641221374045,26.0,-0.5562013440211104,-0.15732894045201762,0.09037111098201095,-0.23522518300747594,1.0,0.8617148429137513,0.6471187537891031
b5aa4b168d5dd44d440b8f0c03e01507,LEANE RENAUD,FR,17,94.0,182.0,110.0,146.0,144 reps,227 reps,122 reps,25 reps,144.0,-1587.9893014474512,-1099.1803278688524,25.0,0.18561035510922402,-0.39965241651995415,0.08141357163250286,-0.3370329410979717,1.0,0.8617148429137513,0.7442994851947016
941a556ba7d184b5c8eb5d007f1f6afd,JANA MOSBAH,EG,16,234.0,105.0,67.0,127.0,108 reps,256 reps,130 reps,27 reps,108.0,-1408.099888392857,-1031.5384615384614,27.0,-1.2199276011377254,0.40671208025885025,0.08943707696436994,-0.13341742491698017,1.0,0.8617148429137513,0.64741587570588
e055863ffcd00f118cbc5d9eb3c942ed,TILDE LARDINGER,SE,17,85.0,50.0,201.0,200.0,147 reps,277 reps,91 reps,20 reps,147.0,-1301.3486333161422,-1473.6263736263736,20.0,0.3027385181298031,0.885230635735579,0.036997738545381506,-0.8460717315504506,1.0,0.8617148429137513,0.9564386331288296
51ea06ac73f08fe1afff6ac7d2830373,KATIE BACHMEIER,US,17,112.0,186.0,126.0,114.0,138 reps,226 reps,118 reps,29 reps,138.0,-1595.0158027812895,-1136.4406779661017,29.0,-0.048645970931934214,-0.4311491072699349,0.07699384411918624,0.07019809126401137,1.0,0.8617148429137513,0.7785640572090835
2105b1b47e6b49411bc28b48cb483d4a,MARILIA DIMITRIOU,GR,16,151.0,163.0,171.0,63.0,130 reps,235 reps,102 reps,34 reps,130.0,-1533.9300911854104,-1314.705882352941,34.0,-0.36098773898681186,-0.15732894045201762,0.05584848111429893,0.5792368817164902,1.0,0.8617148429137513,0.8909070137617413
b79b88c764fcf1674c1ce0aae53b7b94,ABIGAIL REICH,US,17,234.0,75.0,49.0,191.0,108 reps,268 reps,132 reps,20 reps,108.0,-1345.0506396588485,-1015.909090909091,20.0,-1.2199276011377254,0.6893339136640827,0.09129099296908164,-0.8460717315504506,1.0,0.8617148429137513,0.5403712363999984
4a74743bea7100482785f96718e8b8d0,AUDREY BAKER,US,16,149.0,68.0,162.0,171.0,131 reps,271 reps,105 reps,22 reps,131.0,-1330.1607801792304,-1277.142857142857,22.0,-0.3219450179799522,0.7560785532874577,0.06030411117604303,-0.6424562153694591,1.0,0.8617148429137513,0.8247102006922737
b008e576f33c8bff07677a7d318ec57b,MATILDE RINALDI,IT,16,151.0,53.0,105.0,242.0,130 reps,275 reps,123 reps,20 reps,130.0,-1310.8129870129872,-1090.2439024390244,20.0,-0.36098773898681186,0.8428061335011043,0.08247358758081862,-0.8460717315504506,1.0,0.8617148429137513,0.7912699055499165
74d560ed60e973c0d490f86c7a544aca,ALEXA ULLSTROM,US,17,134.0,74.0,166.0,177.0,135 reps,269 reps,104 reps,22 reps,135.0,-1340.0504514073286,-1289.423076923077,22.0,-0.16577413395251334,0.7117475410964677,0.05884746288662668,-0.6424562153694591,1.0,0.8617148429137513,0.8523060065790318
72b9faba4eff02dee94bc20dd7c58b5d,ALEXIS ROBL,US,17,161.0,38.0,187.0,169.0,128 reps,282 reps,95 reps,22 reps,128.0,-1278.275075987842,-1411.578947368421,22.0,-0.4390731810005313,0.9886591651192684,0.04435764569190619,-0.6424562153694591,1.0,0.8617148429137513,0.8495866965240474
1df8d7c2b07cf186f9383892595bd57a,MIRELLA LOPES,BR,16,189.0,135.0,134.0,97.0,121 reps,244 reps,116 reps,30 reps,121.0,-1477.3507025761123,-1156.0344827586207,30.0,-0.7123722280485493,0.0962913779940875,0.07466967706476973,0.17200584935450716,1.0,0.8617148429137513,0.7693635120049551
09f2ea13e3442e023c336a5cc14d3900,CHRISTINE NTAMPALETSIOU,GR,17,198.0,155.0,68.0,137.0,120 reps,238 reps,130 reps,26 reps,120.0,-1514.594837935174,-1031.5384615384614,26.0,-0.751414949055409,-0.0706575711230957,0.08943707696436994,-0.23522518300747594,1.0,0.8617148429137513,0.6197496863583487
917eda2cde34f624a673b388e2c8ba73,JILLIAN RENO,US,17,90.0,139.0,217.0,112.0,146 reps,243 reps,90 reps,29 reps,146.0,-1483.4303350970017,-1490.0,29.0,0.26369579712294344,0.06903908040157042,0.035055540826159706,0.07019809126401137,1.0,0.8617148429137513,0.9712119703174226
ed932dbb9c3f7f98eaf17ee70d86642a,PAULINE DEMOULIN,BE,16,76.0,50.0,254.0,179.0,149 reps,277 reps,90 reps,22 reps,149.0,-1301.3486333161422,-1490.0,22.0,0.38082396014352254,0.885230635735579,0.035055540826159706,-0.6424562153694591,1.0,0.8617148429137513,1.026378323247702
91d9ac3a476f3468be459351d4f4a83e,MARIA BARROS,PT,17,138.0,117.0,192.0,116.0,134 reps,252 reps,94 reps,29 reps,134.0,-1430.450680272109,-1426.5957446808509,29.0,-0.20481685495937305,0.30652338799350304,0.042576391568678165,0.07019809126401137,1.0,0.8617148429137513,0.9153350968804562
5e26f8f736784362e4c50a40f739a03e,ROSA CARACCI,US,17,112.0,190.0,74.0,195.0,138 reps,225 reps,130 reps,20 reps,138.0,-1602.104761904762,-1031.5384615384614,20.0,-0.048645970931934214,-0.46292576860436024,0.08943707696436994,-0.8460717315504506,1.0,0.8617148429137513,0.5446632443831576
536cf5a66c720bb14a50c602db1ffcfc,ADELINE MELVIN,US,17,147.0,145.0,177.0,105.0,132 reps,241 reps,99 reps,30 reps,132.0,-1495.7409602845287,-1354.5454545454545,30.0,-0.28290229697309244,0.013856004778548701,0.05112281286699455,0.17200584935450716,1.0,0.8617148429137513,0.8502354354204908
16bd889d063273c4f9c6418c6a02ab25,OLÍVIA ONGARATTO,BR,16,151.0,212.0,81.0,133.0,130 reps,216 reps,129 reps,27 reps,130.0,-1668.8591269841268,-1039.5348837209303,27.0,-0.36098773898681186,-0.7621559961701947,0.08848856179916857,-0.13341742491698017,1.0,0.8617148429137513,0.5696966933450468
4565d7512a612d0d4bbf2d41452e8d7d,MAJA GRUCHAŁA,PL,16,134.0,43.0,139.0,263.0,135 reps,281 reps,115 reps,12 reps,135.0,-1282.8240976105744,-1166.0869565217392,12.0,-0.16577413395251334,0.9682679176891749,0.07347727831511257,-1.6605337962744169,1.0,0.8617148429137513,0.6655741593580906
1419e827d346b4d21ca2431c6730d692,LUCY CATTELL,GB,17,143.0,126.0,133.0,177.0,133 reps,250 reps,117 reps,22 reps,133.0,-1441.8942857142856,-1146.1538461538462,22.0,-0.24385957596623276,0.2552267775536462,0.07584169292981736,-0.6424562153694591,1.0,0.8617148429137513,0.7229030127006942
86dbbb6b2e52e0be3240171ad551f656,TIOMBE ACKERMAN,CA,17,158.0,145.0,150.0,131.0,129 reps,241 reps,108 reps,27 reps,129.0,-1495.7409602845287,-1241.6666666666665,27.0,-0.4000304599936716,0.013856004778548701,0.06451220623435693,-0.13341742491698017,1.0,0.8617148429137513,0.7479449244393148
2cb485e1cc6fd22e2139476daa6e69c7,GEORGIA MUMBY,NZ,17,49.0,182.0,227.0,128.0,159 reps,227 reps,90 reps,27 reps,159.0,-1587.9893014474512,-1490.0,27.0,0.7712511702121196,-0.39965241651995415,0.035055540826159706,-0.13341742491698017,1.0,0.8617148429137513,0.9300240603140876
ff35d43739a3c4fb873cd406d038d6f1,SOPHIA GOSLOW,US,17,119.0,197.0,215.0,60.0,137 reps,221 reps,90 reps,34 reps,137.0,-1631.1021331609568,-1490.0,34.0,-0.08768869193879392,-0.592908129899927,0.035055540826159706,0.5792368817164902,1.0,0.8617148429137513,0.8451387430897336
c9101925eb89f73256044686b70c54f3,COLINE GAUTRAT,FR,17,100.0,82.0,259.0,150.0,142 reps,265 reps,85 reps,25 reps,142.0,-1360.2776280323449,-1577.6470588235295,25.0,0.10752491309550462,0.6210780746530078,0.024659070682090094,-0.3370329410979717,1.0,0.8617148429137513,0.965772122246909
991c4684453ca8936349aae148e1db82,TACY CARTER,US,17,106.0,190.0,113.0,186.0,141 reps,225 reps,121 reps,21 reps,141.0,-1602.104761904762,-1108.2644628099172,21.0,0.06848219208864491,-0.46292576860436024,0.08033603475942154,-0.7442639734599549,1.0,0.8617148429137513,0.5971219641096892
3f0b9b49b0d64ae6dd818ce4702cde88,SARAH VICK,US,17,110.0,214.0,180.0,92.0,139 reps,214 reps,97 reps,30 reps,139.0,-1684.4559412550068,-1382.4742268041239,30.0,-0.009603249925074506,-0.8320696007416531,0.047809973270946104,0.17200584935450716,1.0,0.8617148429137513,0.7062505859034327
7fb62065054c28f46d7373e2d7af2e4d,JULIA LEE,US,17,184.0,135.0,130.0,156.0,122 reps,244 reps,117 reps,24 reps,122.0,-1477.3507025761123,-1146.1538461538462,24.0,-0.6733295070416895,0.0962913779940875,0.07584169292981736,-0.4388406991884675,1.0,0.8617148429137513,0.6267055590871883
4190816d37da008fef1baed37da53fbf,CHLOE WARR,AU,16,90.0,197.0,197.0,124.0,146 reps,221 reps,93 reps,28 reps,146.0,-1631.1021331609568,-1441.9354838709676,28.0,0.26369579712294344,-0.592908129899927,0.04075683090516564,-0.0316096668264844,1.0,0.8617148429137513,0.7816985507391757
a240e6c1057aa915a2ec1b7c2c708eb7,SOPHIA ROSENBERGER,US,16,158.0,145.0,98.0,215.0,129 reps,241 reps,124 reps,20 reps,129.0,-1495.7409602845287,-1081.4516129032259,20.0,-0.4000304599936716,0.013856004778548701,0.08351650649770995,-0.8460717315504506,1.0,0.8617148429137513,0.5745324228467854
d8bb56b41ea706edbbbf4a121628039a,ELLYOTT FRAZIER,US,16,110.0,171.0,178.0,159.0,139 reps,232 reps,97 reps,23 reps,139.0,-1553.76539408867,-1382.4742268041239,23.0,-0.009603249925074506,-0.24624181071185874,0.047809973270946104,-0.5406484572789633,1.0,0.8617148429137513,0.6745439567525138
ec891cf6698b68a287d356ca95ee2cb4,OURTAUD VICTOIRE,FR,16,106.0,263.0,198.0,57.0,141 reps,187 reps,93 reps,34 reps,141.0,-1927.6661573720396,-1441.9354838709676,34.0,0.06848219208864491,-1.922273188604585,0.04075683090516564,0.5792368817164902,1.0,0.8617148429137513,0.5532655219401803
2c1cad4545b623009ec4e9232a0235f0,RINA HANDWERKER,US,17,217.0,75.0,125.0,207.0,113 reps,268 reps,118 reps,20 reps,113.0,-1345.0506396588485,-1136.4406779661017,20.0,-1.0247139961034268,0.6893339136640827,0.07699384411918624,-0.8460717315504506,1.0,0.8617148429137513,0.5856003504460991
9f96a9746f441d353241f4cc482cc33d,MOLLY RECHNER,US,16,56.0,186.0,268.0,118.0,156 reps,226 reps,30 reps,29 reps,156.0,-1595.0158027812895,-4470.0,29.0,0.6541230071915405,-0.4311491072699349,-0.3184244440722067,0.07019809126401137,1.0,0.8617148429137513,0.8554017296921039
39cb64ed4d98b306ca8d9847227e0c7c,MALLERLY TABORDA,CO,17,138.0,209.0,209.0,73.0,134 reps,217 reps,91 reps,32 reps,134.0,-1661.1685319289006,-1473.6263736263736,32.0,-0.20481685495937305,-0.7276824676487862,0.036997738545381506,0.3756213655354987,1.0,0.8617148429137513,0.7317447882819316
61851dee873dadb92c6080dcc8f62c0b,HANNA BERGENHEIM,SE,17,179.0,209.0,121.0,122.0,124 reps,217 reps,119 reps,28 reps,124.0,-1661.1685319289006,-1126.890756302521,28.0,-0.5952440650279701,-0.7276824676487862,0.0781266314230195,-0.0316096668264844,1.0,0.8617148429137513,0.542612450893696
0b13bf06d91de4ba4aaa6d6dbb48114d,LINDA BUITRON,US,17,143.0,251.0,146.0,95.0,133 reps,196 reps,111 reps,30 reps,133.0,-1839.1508746355685,-1208.1081081081081,30.0,-0.24385957596623276,-1.5254984134299805,0.06849283669492409,0.17200584935450716,1.0,0.8617148429137513,0.4795000170770558
135eaef51ad9f5e4853b69dac949400a,KATIE CARLISLE,US,16,76.0,139.0,234.0,188.0,149 reps,243 reps,90 reps,20 reps,149.0,-1483.4303350970017,-1490.0,20.0,0.38082396014352254,0.06903908040157042,0.035055540826159706,-0.8460717315504506,1.0,0.8617148429137513,0.7714265553689519
61e2aa9131f9f444015ddd3e5e02d958,LOU-ANN LEDTERMANN,DE,17,126.0,180.0,158.0,173.0,136 reps,229 reps,106 reps,22 reps,136.0,-1574.1203992514036,-1265.0943396226414,22.0,-0.12673141294565363,-0.3374842758256688,0.061733275535470394,-0.6424562153694591,1.0,0.8617148429137513,0.6004801857624236
6005ecf09b25712f449c20b44ef7555f,MAJA GOŁĘBIEWSKA,PL,17,126.0,45.0,252.0,215.0,136 reps,280 reps,90 reps,20 reps,136.0,-1287.4056122448978,-1490.0,20.0,-0.12673141294565363,0.9477310184917233,0.035055540826159706,-0.8460717315504506,1.0,0.8617148429137513,0.864210696619196
82fde7f6d2e27d12f477409c93a634a9,ASTRID MARTINEZ,MX,17,189.0,173.0,138.0,140.0,121 reps,231 reps,115 reps,26 reps,121.0,-1560.491651205937,-1166.0869565217392,26.0,-0.7123722280485493,-0.2763926397321507,0.07347727831511257,-0.23522518300747594,1.0,0.8617148429137513,0.5740866497954855
66d71316a92c396b331acf627e713b55,YEEUN PARK,KR,16,83.0,121.0,218.0,220.0,148 reps,251 reps,90 reps,20 reps,148.0,-1436.14968696642,-1490.0,20.0,0.34178123913666286,0.28097726725652283,0.035055540826159706,-0.8460717315504506,1.0,0.8617148429137513,0.814650421830975
be9e8a3a5f12791f94a7a5a8ce92dec0,KENDRA VARGAS,CR,17,230.0,254.0,82.0,91.0,109 reps,195 reps,129 reps,30 reps,109.0,-1848.5824175824175,-1039.5348837209303,30.0,-1.1808848801308658,-1.567775839616676,0.08848856179916857,0.17200584935450716,1.0,0.8617148429137513,0.2396732657652848
46a452dec7ab1c10fb35b94ef2cc4773,NICOLE CABALLERO,MX,17,172.0,209.0,154.0,132.0,125 reps,217 reps,107 reps,27 reps,125.0,-1661.1685319289006,-1253.2710280373833,27.0,-0.5562013440211104,-0.7276824676487862,0.06313572654238507,-0.13341742491698017,1.0,0.8617148429137513,0.5231734654026284
7c492ef88825de7c10a709e56c16dbee,JAZMINE MALDONADO,PR,17,202.0,176.0,172.0,118.0,119 reps,230 reps,102 reps,29 reps,119.0,-1567.276397515528,-1314.705882352941,29.0,-0.7904576700622686,-0.3068056498743592,0.05584848111429893,0.07019809126401137,1.0,0.8617148429137513,0.618910656024172
a46ed61579973ffefe463ace41d6e5c1,MARYSSA CÔTÉ-JULIEN,CA,17,205.0,214.0,76.0,181.0,117 reps,214 reps,130 reps,21 reps,117.0,-1684.4559412550068,-1031.5384615384614,21.0,-0.868543112075988,-0.8320696007416531,0.08943707696436994,-0.7442639734599549,1.0,0.8617148429137513,0.2728549405854448
3d51b123bcdf19d639c6f3364e777f69,ANAIT TONOYAN,IE,17,215.0,193.0,52.0,217.0,114 reps,224 reps,132 reps,20 reps,114.0,-1609.2570153061224,-1015.909090909091,20.0,-0.9856712750965672,-0.4949861501292708,0.09129099296908164,-0.8460717315504506,1.0,0.8617148429137513,0.30285530196194965
f52371821b3050f82db49e6dda1a6eff,LEA HERAULT,FR,17,164.0,112.0,230.0,175.0,127 reps,254 reps,90 reps,22 reps,127.0,-1419.1872890888637,-1490.0,22.0,-0.478115902007391,0.3570121777965134,0.035055540826159706,-0.6424562153694591,1.0,0.8617148429137513,0.6795887432252071
51c9def392263bab94e3234a6815a2c8,JIYOON PARK,KR,17,179.0,176.0,191.0,135.0,124 reps,230 reps,94 reps,27 reps,124.0,-1567.276397515528,-1426.5957446808509,27.0,-0.5952440650279701,-0.3068056498743592,0.042576391568678165,-0.13341742491698017,1.0,0.8617148429137513,0.6134921558510935
2a85a1e822e6876b10f43e9ee8095369,CAROLANE BARRAS,FR,17,179.0,139.0,153.0,212.0,124 reps,243 reps,108 reps,20 reps,124.0,-1483.4303350970017,-1241.6666666666665,20.0,-0.5952440650279701,0.06903908040157042,0.06451220623435693,-0.8460717315504506,1.0,0.8617148429137513,0.534773715428128
47dc47201438c06636281351a6c15688,SOPHIA BUIGUES,US,17,198.0,218.0,173.0,95.0,120 reps,212 reps,101 reps,30 reps,120.0,-1700.3470350404311,-1327.7227722772277,30.0,-0.751414949055409,-0.9033023299276648,0.05430445089488264,0.17200584935450716,1.0,0.8617148429137513,0.5046130982303303
23997aefe886d8073c3bb75cb9b250bb,KENZIE PAVELICH,CA,17,182.0,228.0,122.0,154.0,123 reps,206 reps,119 reps,24 reps,123.0,-1749.871705963939,-1126.890756302521,24.0,-0.6342867860348298,-1.1252994762258213,0.0781266314230195,-0.4388406991884675,1.0,0.8617148429137513,0.33163976040722654
2063bd8a31c89a1114caa6169591744a,SUMMER SWAN,US,16,219.0,235.0,78.0,162.0,112 reps,202 reps,130 reps,23 reps,112.0,-1784.522630834512,-1031.5384615384614,23.0,-1.0637567171102866,-1.280624212249614,0.08943707696436994,-0.5406484572789633,1.0,0.8617148429137513,0.1628167654951278
662e633e51b97874ae40249fb881e2d5,KAWANY SARTORI,BR,16,151.0,182.0,236.0,125.0,130 reps,227 reps,90 reps,28 reps,130.0,-1587.9893014474512,-1490.0,28.0,-0.36098773898681186,-0.39965241651995415,0.035055540826159706,-0.0316096668264844,1.0,0.8617148429137513,0.6724162725369787
fb90547738b6d50b8989abee60963e69,INGVILD HOLM,NO,16,205.0,26.0,211.0,253.0,117 reps,289 reps,90 reps,18 reps,117.0,-1247.313395946614,-1490.0,18.0,-0.868543112075988,1.127446651953161,0.035055540826159706,-1.049687247731442,1.0,0.8617148429137513,0.672782801156724
f93dceb69f593879d3953af87a877bca,ZOE GURULE,US,17,209.0,249.0,131.0,107.0,116 reps,197 reps,117 reps,30 reps,116.0,-1829.8150833937636,-1146.1538461538462,30.0,-0.9075858330828478,-1.483650199691881,0.07584169292981736,0.17200584935450716,1.0,0.8617148429137513,0.3258677202911503
c6e8dd681c0960968d3209e25d2e0ce5,JAIME ROBINSON,NZ,16,95.0,180.0,196.0,232.0,143 reps,229 reps,93 reps,20 reps,143.0,-1574.1203992514036,-1441.9354838709676,20.0,0.1465676341023643,-0.3374842758256688,0.04075683090516564,-0.8460717315504506,1.0,0.8617148429137513,0.612656957321604
42008d7748f72a53963289771f5ec769,EDEN ELKONI,US,16,112.0,245.0,182.0,164.0,138 reps,198 reps,96 reps,22 reps,138.0,-1820.573593073593,-1396.875,22.0,-0.048645970931934214,-1.4422246951834583,0.04610179035423366,-0.6424562153694591,1.0,0.8617148429137513,0.3399085701310969
5b36ec6f880cb3ead1658cf62952c9fb,ISABELA TORRES,US,17,164.0,197.0,263.0,83.0,127 reps,221 reps,76 reps,31 reps,127.0,-1631.1021331609568,-1764.4736842105262,31.0,-0.478115902007391,-0.592908129899927,0.002498173796047016,0.27381360744500294,1.0,0.8617148429137513,0.6630367802471843
5d5e50e12192095da470b2da2206e3b1,LUCIANA MARIN,CO,16,230.0,115.0,120.0,242.0,109 reps,253 reps,120 reps,20 reps,109.0,-1424.7967250141164,-1117.5,20.0,-1.1808848801308658,0.33186756311200954,0.07924053893845551,-0.8460717315504506,1.0,0.8617148429137513,0.4577527155060385
e0dfc403d865529a20398f6bee76b04f,CHARLINE GARTNER,CH,16,126.0,197.0,174.0,213.0,136 reps,221 reps,100 reps,20 reps,136.0,-1631.1021331609568,-1341.0,20.0,-0.12673141294565363,-0.592908129899927,0.05272954007107803,-0.8460717315504506,1.0,0.8617148429137513,0.48346940933251303
6dd0a50aa6750e263621bc5d70efba74,SYNNE LUTEBERGET HØVIK,NO,17,108.0,244.0,226.0,141.0,140 reps,199 reps,90 reps,26 reps,140.0,-1811.4249820531227,-1490.0,26.0,0.0294394710817852,-1.401215527403764,0.035055540826159706,-0.23522518300747594,1.0,0.8617148429137513,0.46872841828792755
07dcf434504cad64044fb5e7a63fb653,LANNA CARRIER,BE,16,172.0,235.0,137.0,181.0,125 reps,202 reps,115 reps,21 reps,125.0,-1784.522630834512,-1166.0869565217392,21.0,-0.5562013440211104,-1.280624212249614,0.07347727831511257,-0.7442639734599549,1.0,0.8617148429137513,0.2348117800598596
f324060865929dc2f2ab49c31835ba79,CORALIE SANFAÇON,CA,17,143.0,145.0,190.0,250.0,133 reps,241 reps,94 reps,19 reps,133.0,-1495.7409602845287,-1426.5957446808509,19.0,-0.24385957596623276,0.013856004778548701,0.042576391568678165,-0.9478794896409464,1.0,0.8617148429137513,0.5778881755987633
e3ebe168f872467e3aac493d22754346,CATARINA MAGALHÃES,PT,17,75.0,227.0,260.0,171.0,150 reps,207 reps,81 reps,22 reps,150.0,-1741.4182194616976,-1655.5555555555554,22.0,0.4198666811503823,-1.0874062435243645,0.015417763887361586,-0.6424562153694591,1.0,0.8617148429137513,0.5380703394497314
c0b9f91dcfb760eb003e1446c74600cb,DELVILLE INÈS,FR,16,172.0,202.0,254.0,107.0,125 reps,220 reps,90 reps,30 reps,125.0,-1638.5162337662337,-1490.0,30.0,-0.5562013440211104,-0.6261422563675426,0.035055540826159706,0.17200584935450716,1.0,0.8617148429137513,0.6178942903617548
da7f29f9119ff09d92f6994f68553a1b,MILA VAN LEEUWEN,NL,17,172.0,270.0,142.0,155.0,125 reps,184 reps,113 reps,24 reps,125.0,-1959.09549689441,-1186.725663716814,24.0,-0.5562013440211104,-2.0631569855868728,0.07102916760785187,-0.4388406991884675,1.0,0.8617148429137513,0.11492237761660162
07887e5b93a5fe8ca0cfeebe9f9d89d3,ROSALIE LEMELIN-GUTIERREZ,CA,17,202.0,129.0,157.0,252.0,119 reps,249 reps,106 reps,18 reps,119.0,-1447.685025817556,-1265.0943396226414,18.0,-0.7904576700622686,0.22926945660817574,0.061733275535470394,-1.049687247731442,1.0,0.8617148429137513,0.4744292965012352
