hash,name,cty,age,rank_1,rank_2,rank_3,rank_4,score_1,score_2,score_3,score_4,trans_1,trans_2,trans_3,trans_4,zscore_1,zscore_2,zscore_3,zscore_4,small_num_adjust,compscore,avg-z_mul-sna_plus-cs
e5de09f770391816931804d138070e6f,IAN HARRIS,ZW,75,244.0,267.0,117.0,289.0,107 reps,138 reps,100 reps,20 reps,107.0,138.0,-1332.0,20.0,-1.3059179346322591,-1.047815997699394,0.31075951871344,-1.3877821952828433,1.0,0.870171369606868,0.012482217381604044
887f46951ff4433c306706992305ccea,FRANK JAWORSKI,US,67,154.0,252.0,243.0,269.0,126 reps,148 reps,1 reps,20 reps,126.0,148.0,-133200.0,20.0,-0.3283872808292999,-0.7192435393060356,-5.520807730376454,-1.3877821952828433,1.0,0.870171369606868,-1.1188838168417903
3062077c82b7dc7491cfe74694215927,PATRICK DELECLUSE,FR,65,221.0,159.0,231.0,311.0,114 reps,167 reps,3 reps,10 reps,114.0,167.0,-44400.0,10.0,-0.9457750621785374,-0.09495586835865466,-1.5938264178580068,-2.45100242553986,1.0,0.870171369606868,-0.40121857387689674
567e36b39ea32de2581ad374c60e6604,BERT WIJKER,NL,72,190.0,238.0,231.0,267.0,120 reps,154 reps,3 reps,21 reps,120.0,154.0,-44400.0,21.0,-0.6370811715039186,-0.5221000642700205,-1.5938264178580068,-1.2814601722571415,1.0,0.870171369606868,-0.13844558686540398
6999ab3d3b502161fd83b3e1c399c6e3,JAAP JAN POLS,NL,69,231.0,272.0,144.0,281.0,112 reps,134 reps,90 reps,20 reps,112.0,134.0,-1480.0,20.0,-1.0486730257367436,-1.1792449810567374,0.3042145498592426,-1.3877821952828433,1.0,0.870171369606868,0.04229995655259755
e6a55f73d9ea825f01237f835177ee39,JOHN BOONE,US,70,272.0,224.0,189.0,260.0,77 reps,157 reps,37 reps,22 reps,77.0,157.0,-3600.0,22.0,-2.849387388005353,-0.4235283267520131,0.2104622932991175,-1.1751381492314399,1.0,0.870171369606868,-0.1892265230655541
c49bfe90556bc7538bd7d99a62a90461,STAN UGOLIK,US,66,264.0,288.0,194.0,209.0,91 reps,120 reps,36 reps,29 reps,91.0,120.0,-3699.9999999999995,29.0,-2.129101643097909,-1.639246422807439,0.20604001704628142,-0.43088398805152806,1.0,0.870171369606868,-0.12812663962078075
89762626df6fea597f883747579f0eed,PATRICK MEURAT,FR,66,267.0,297.0,150.0,258.0,86 reps,110 reps,82 reps,22 reps,86.0,110.0,-1624.3902439024391,22.0,-2.386346551993425,-1.9678188812007975,0.29782921439173293,-1.1751381492314399,1.0,0.870171369606868,-0.43769722240161424
fbb4300f8204e6358af73372e685e784,GRAHAM MCINTOSH,AU,69,260.0,293.0,172.0,250.0,99 reps,112 reps,60 reps,24 reps,99.0,112.0,-2220.0,24.0,-1.717509788865084,-1.9021043895221257,0.2714897055882555,-0.9624941031800365,1.0,0.870171369606868,-0.2074832743878796
ea001be0ba058da0de9502b6688c0f1a,STEPHEN KILNER,GB,66,235.0,264.0,198.0,282.0,111 reps,142 reps,35 reps,20 reps,111.0,142.0,-3805.714285714286,20.0,-1.1001220075158467,-0.9163870143420506,0.20136503929328325,-1.3877821952828433,1.0,0.870171369606868,0.06943982514500369
7c9971274d295b598e06f8defe91850a,CHARLES BROOME,US,69,188.0,305.0,241.0,247.0,121 reps,50 reps,1 reps,24 reps,121.0,50.0,-133200.0,24.0,-0.5856321897248156,-3.939253631560948,-5.520807730376454,-0.9624941031800365,1.0,0.870171369606868,-1.8818755441036956
20f65ac7e7150e8b54155c2569fc7b18,RICHARD STERPE,US,70,269.0,278.0,223.0,216.0,84 reps,131 reps,7 reps,28 reps,84.0,131.0,-19028.571428571428,28.0,-2.489244515551631,-1.2778167185747449,-0.4718317571384505,-0.5372060110772298,1.0,0.870171369606868,-0.32385338097864613
5c9e6c8ad6365d2749f5bf35602a9b3c,RICK FULLER,US,65,269.0,292.0,217.0,214.0,84 reps,114 reps,9 reps,28 reps,84.0,114.0,-14799.999999999998,28.0,-2.489244515551631,-1.836389897843454,-0.2848326470185244,-0.5372060110772298,1.0,0.870171369606868,-0.416746898265842
f482b396e14f2ba16b3fb86e62e618cf,WAYNE DICKERT,US,65,221.0,285.0,215.0,292.0,114 reps,123 reps,18 reps,20 reps,114.0,123.0,-7399.999999999999,20.0,-0.9457750621785374,-1.5406746852894315,0.04241579569134615,-1.3877821952828433,1.0,0.870171369606868,-0.08778266715799843
6603c4891abd7833277b45dc1e213a3e,DAVID GARCIA,US,67,271.0,300.0,172.0,288.0,79 reps,97 reps,60 reps,20 reps,79.0,97.0,-2220.0,20.0,-2.7464894244471467,-2.3949630771121635,0.2714897055882555,-1.3877821952828433,1.0,0.870171369606868,-0.6942648782066068
699fbfd22754aaeb299ba6ba707d2e0e,DOMIE HEGER,US,65,261.0,262.0,243.0,298.0,98 reps,143 reps,1 reps,20 reps,98.0,143.0,-133200.0,20.0,-1.7689587706441874,-0.8835297685027148,-5.520807730376454,-1.3877821952828433,1.0,0.870171369606868,-1.5200982465946817
